53,bend,Verb,|bent|bent|bending|bends|
54,bend over,Verb,|bent|bent|bending|bends|
55,betray,Verb,|betrayed|betrayed|betraying|betrays|
56,bind,Verb,|bound|bound|binding|binds|
57,birth,Verb,|birthed|birthed|birthing|births|
58,bite,Verb,|bit|bitten|biting|bites|
59,blame,Verb,|blamed|blamed|blaming|blames|
60,blaspheme,Verb,|blasphemed|blasphemed|blaspheming|blasphemes|
61,bleed,Verb,|bled|bled|bleeding|bleeds|
62,bleet,Verb,|bleeted|bleeted|bleeting|bleets|
63,bless,Verb,|blessed|blessed|blessing|blesses|
64,blow,Verb,|blew|blown|blowing|blows|
65,board,Verb,|boarded|boarded|boarding|boards|
66,boast,Verb,|boasted|boasted|boasting|boasts|
67,boil,Verb,|boiled|boiled|boiling|boils|
68,borrow,Verb,|borrowed|borrowed|borrowing|borrows|
69,bother,Verb,|bothered|bothered|bothering|bothers|
70,bow,Verb,|bowed|bowed|bowing|bows|
71,break,Verb,|broke|broken|breaking|breaks|
72,breathe,Verb,|breathed|breathed|breathing|breathes|
73,bring,Verb,|brought|brought|bringing|brings|
74,build,Verb,|built|built|building|builds|
75,burn,Verb,|burned|burned|burning|burns|
76,burst,Verb,|burst|burst|bursting|bursts|
77,bury,Verb,|buried|buried|burying|buries|
78,buy,Verb,|bought|bought|buying|buys|
79,calculate,Verb,|calculated|calculated|calculating|calculates|
80,call,Verb,|called|called|calling|calls|
81,camp,Verb,|camped|camped|camping|camps|
82,cancel,Verb,|cancelled|cancelled|cancelling|cancels|
83,capture,Verb,|captured|captured|capturing|captures|
84,care,Verb,|cared|cared|caring|cares|
85,carry,Verb,|carried|carried|carrying|carries|
86,carve,Verb,|carved|carved|carving|carves|
87,cast,Verb,|cast|cast|casting|casts|
88,catch,Verb,|caught|caught|catching|catches|
89,catch up,Verb,|caught|caught|catching|catches|
90,cause,Verb,|caused|caused|causing|causes|
91,celebrate,Verb,|celebrated|celebrated|celebrating|celebrates|
92,change,Verb,|changed|changed|changing|changes|
93,charge,Verb,|charged|charged|charging|charges|
94,chase,Verb,|chased|chased|chasing|chases|
95,chase away,Verb,|chased|chased|chasing|chases|
96,cheat,Verb,|cheated|cheated|cheating|cheats|
97,check,Verb,|checked|checked|checking|checks|
98,chew,Verb,|chewed|chewed|chewing|chews|
99,choose,Verb,|chose|chosen|choosing|chooses|
100,circumcise,Verb,|circumcised|circumcised|circumcising|circumcises|
101,claim,Verb,|claimed|claimed|claiming|claims|
102,clean,Verb,|cleaned|cleaned|cleaning|cleans|
103,climb,Verb,|climbed|climbed|climbing|climbs|
104,close,Verb,|closed|closed|closing|closes|
105,collect,Verb,|collected|collected|collecting|collects|
106,comb,Verb,|combed|combed|combing|combs|
107,combine,Verb,|combined|combined|combining|combines|
108,come up,Verb,|came|come|coming|comes|
109,come,Verb,|came|come|coming|comes|
110,come down,Verb,|came|come|coming|comes|
111,come out,Verb,|came|come|coming|comes|
112,comfort,Verb,|comforted|comforted|comforting|comforts|
113,command,Verb,|commanded|commanded|commanding|commands|
114,commit,Verb,|committed|committed|committing|commits|
115,compare,Verb,|compared|compared|comparing|compares|
116,complain,Verb,|complained|complained|complaining|complains|
117,complete,Verb,|completed|completed|completing|completes|
118,condemn,Verb,|condemned|condemned|condemning|condemns|
119,confess,Verb,|confessed|confessed|confessing|confesses|
120,confuse,Verb,|confused|confused|confusing|confuses|
121,conquer,Verb,|conquered|conquered|conquering|conquers|
122,consecrate,Verb,|consecrated|consecrated|consecrating|consecrates|
123,consider,Verb,|considered|considered|considering|considers|
124,consist,Verb,|consisted|consisted|consisting|consists|
125,contain,Verb,|contained|contained|containing|contains|
126,continue,Verb,|continued|continued|continuing|continues|
127,control,Verb,|controlled|controlled|controlling|controls|
128,cook,Verb,|cooked|cooked|cooking|cooks|
129,copy,Verb,|copied|copied|copying|copies|
130,correct,Verb,|corrected|corrected|correcting|corrects|
131,cost,Verb,|cost|cost|costing|costs|
132,cough,Verb,|coughed|coughed|coughing|coughs|
133,count,Verb,|counted|counted|counting|counts|
134,cover,Verb,|covered|covered|covering|covers|
135,covet,Verb,|coveted|coveted|coveting|covets|
136,crash,Verb,|crashed|crashed|crashing|crashes|
137,crawl,Verb,|crawled|crawled|crawling|crawls|
138,create,Verb,|created|created|creating|creates|
139,criticize,Verb,|criticized|criticized|criticizing|criticizes|
140,cross,Verb,|crossed|crossed|crossing|crosses|
141,crow,Verb,|crowed|crowed|crowing|crows|
142,crowd,Verb,|crowded|crowded|crowding|crowds|
143,crucify,Verb,|crucified|crucified|crucifying|crucifies|
144,crush,Verb,|crushed|crushed|crushing|crushes|
145,cry,Verb,|cried|cried|crying|cries|
146,cry out,Verb,|cried|cried|crying|cries|
147,curse,Verb,|cursed|cursed|cursing|curses|
148,cut,Verb,|cut|cut|cutting|cuts|
149,cut down,Verb,|cut|cut|cutting|cuts|
150,cut off,Verb,|cut|cut|cutting|cuts|
151,damage,Verb,|damaged|damaged|damaging|damages|
152,dance,Verb,|danced|danced|dancing|dances|
153,debate,Verb,|debated|debated|debating|debates|
154,decay,Verb,|decayed|decayed|decaying|decays|
155,deceive,Verb,|deceived|deceived|deceiving|deceives|
156,decide,Verb,|decided|decided|deciding|decides|
157,declare,Verb,|declared|declared|declaring|declares|
158,dedicate,Verb,|dedicated|dedicated|dedicating|dedicates|
159,defeat,Verb,|defeated|defeated|defeating|defeats|
160,defend,Verb,|defended|defended|defending|defends|
161,defile,Verb,|defiled|defiled|defiling|defiles|
162,deliver,Verb,|delivered|delivered|delivering|delivers|
163,demand,Verb,|demanded|demanded|demanding|demands|
164,depend,Verb,|depended|depended|depending|depends|
165,describe,Verb,|described|described|describing|describes|
166,deserve,Verb,|deserved|deserved|deserving|deserves|
167,desire,Verb,|desired|desired|desiring|desires|
168,despise,Verb,|despised|despised|despising|despises|
169,destroy,Verb,|destroyed|destroyed|destroying|destroys|
170,determine,Verb,|determined|determined|determining|determines|
171,detest,Verb,|detested|detested|detesting|detests|
172,devour,Verb,|devoured|devoured|devouring|devours|
173,die,Verb,|died|died|dying|dies|
174,dig,Verb,|dug|dug|digging|digs|
175,dip,Verb,|dipped|dipped|dipping|dips|
176,disagree,Verb,|disagreed|disagreed|disagreeing|disagrees|
177,discipline,Verb,|disciplined|disciplined|disciplining|disciplines|
178,discover,Verb,|discovered|discovered|discovering|discovers|
179,discuss,Verb,|discussed|discussed|discussing|discusses|
180,distribute,Verb,|distributed|distributed|distributing|distributes|
181,divide,Verb,|divided|divided|dividing|divides|
182,divorce,Verb,|divorced|divorced|divorcing|divorces|
183,do,Verb,|did|done|doing|does|
184,doubt,Verb,|doubted|doubted|doubting|doubts|
185,drag,Verb,|dragged|drug|dragging|drags|
186,draw,Verb,|drew|drawn|drawing|draws|
187,draw,Verb,|drew|drawn|drawing|draws|
188,dream,Verb,|dreamed|dreamed|dreaming|dreams|
189,dress,Verb,|dressed|dressed|dressing|dresses|
190,drink,Verb,|drank|drunk|drinking|drinks|
191,drop,Verb,|dropped|dropped|dropping|drops|
192,drown,Verb,|drowned|drowned|drowning|drowns|
193,dry,Verb,|dried|dried|drying|dries|
194,dwell,Verb,|dwelled|dwelled|dwelling|dwells|
195,dye,Verb,|dyed|dyed|dying|dyes|
196,earn,Verb,|earned|earned|earning|earns|
197,eat,Verb,|ate|eaten|eating|eats|
198,embalm,Verb,|embalmed|embalmed|embalming|embalms|
199,embarrass,Verb,|embarrassed|embarrassed|embarrassing|embarrasses|
200,employ,Verb,|employed|employed|employing|employs|
201,empty,Verb,|emptied|emptied|emptying|empties|
202,enable,Verb,|enabled|enabled|enabling|enables|
203,encourage,Verb,|encouraged|encouraged|encouraging|encourages|
204,end,Verb,|ended|ended|ending|ends|
205,endure,Verb,|endured|endured|enduring|endures|
206,enjoy,Verb,|enjoyed|enjoyed|enjoying|enjoys|
207,enter,Verb,|entered|entered|entering|enters|
208,entertain,Verb,|entertained|entertained|entertaining|entertains|
209,entrust,Verb,|entrusted|entrusted|entrusting|entrusts|
210,envy,Verb,|envied|envied|envying|envies|
211,erase,Verb,|erased|erased|erasing|erases|
212,escape,Verb,|escaped|escaped|escaping|escapes|
213,establish,Verb,|established|established|establishing|establishes|
214,exalt,Verb,|exalted|exalted|exalting|exalts|
215,examine,Verb,|examined|examined|examining|examines|
216,exile,Verb,|exiled|exiled|exiling|exiles|
217,exist,Verb,|existed|existed|existing|exists|
218,expect,Verb,|expected|expected|expecting|expects|
219,explain,Verb,|explained|explained|explaining|explains|
220,explore,Verb,|explored|explored|exploring|explores|
221,fail,Verb,|failed|failed|failing|fails|
222,faint,Verb,|fainted|fainted|fainting|faints|
223,fall,Verb,|fell|fallen|falling|falls|
224,fast,Verb,|fasted|fasted|fasting|fasts|
225,fear,Verb,|feared|feared|fearing|fears|
226,feed,Verb,|fed|fed|feeding|feeds|
227,feel,Verb,|felt|felt|feeling|feels|
228,fight,Verb,|fought|fought|fighting|fights|
229,fill,Verb,|filled|filled|filling|fills|
230,find out,Verb,|found|found|finding|finds|
231,find,Verb,|found|found|finding|finds|
232,finish,Verb,|finished|finished|finishing|finishes|
233,float,Verb,|floated|floated|floating|floats|
234,flow,Verb,|flowed|flowed|flowing|flows|
235,fly,Verb,|flew|flown|flying|flies|
236,follow,Verb,|followed|followed|following|follows|
237,forbid,Verb,|forbade|forbidden|forbidding|forbids|
238,force,Verb,|forced|forced|forcing|forces|
239,forget,Verb,|forgot|forgotten|forgetting|forgets|
240,forgive,Verb,|forgave|forgiven|forgiving|forgives|
241,forsake,Verb,|forsook|forsaken|forsaking|forsakes|
242,free,Verb,|freed|freed|freeing|frees|
243,frighten,Verb,|frightened|frightened|frightening|frightens|
244,frown,Verb,|frowned|frowned|frowning|frowns|
245,fulfill,Verb,|fulfilled|fulfilled|fulfilling|fulfills|
246,gain,Verb,|gained|gained|gaining|gains|
247,gather,Verb,|gathered|gathered|gathering|gathers|
248,get,Verb,|got|gotten|getting|gets|
249,get off,Verb,|got|gotten|getting|gets|
250,get up,Verb,|got|gotten|getting|gets|
251,get on,Verb,|got|gotten|getting|gets|
252,give,Verb,|gave|given|giving|gives|
253,glean,Verb,|gleaned|gleaned|gleaning|gleans|
254,glorify,Verb,|glorified|glorified|glorifying|glorifies|
255,gnash,Verb,|gnashed|gnashed|gnashing|gnashes|
256,go,Verb,|went|gone|going|goes|
257,go down,Verb,|went|gone|going|goes|
258,go out,Verb,|went|gone|going|goes|
259,go up,Verb,|went|gone|going|goes|
260,gore,Verb,|gored|gored|goring|gores|
261,govern,Verb,|governed|governed|governing|governs|
262,grab,Verb,|grabbed|grabbed|grabbing|grabs|
263,grasp,Verb,|grasped|grasped|grasping|grasps|
264,greet,Verb,|greeted|greeted|greeting|greets|
265,grieve,Verb,|grieved|grieved|grieving|grieves|
266,grind,Verb,|ground|ground|grinding|grinds|
267,groan,Verb,|groaned|groaned|groaning|groans|
268,grow,Verb,|grew|grown|growing|grows|
269,grow up,Verb,|grew|grown|growing|grows|
270,guard,Verb,|guarded|guarded|guarding|guards|
271,guide,Verb,|guided|guided|guiding|guides|
272,hamstring,Verb,|hamstrung|hamstrung|hamstringing|hamstrings|
273,hand over,Verb,|handed|handed|handing|hands|
274,hang,Verb,|hung|hung|hanging|hangs|
275,happen,Verb,|happened|happened|happening|happens|
276,harm,Verb,|harmed|harmed|harming|harms|
277,harvest,Verb,|harvested|harvested|harvesting|harvests|
278,hate,Verb,|hated|hated|hating|hates|
279,have,Verb,|had|had|having|has|
280,heal,Verb,|healed|healed|healing|heals|
281,hear,Verb,|heard|heard|hearing|hears|
282,heat,Verb,|heated|heated|heating|heats|
283,help,Verb,|helped|helped|helping|helps|
284,hide,Verb,|hid|hidden|hiding|hides|
285,hire,Verb,|hired|hired|hiring|hires|
286,hit,Verb,|hit|hit|hitting|hits|
287,hold,Verb,|held|held|holding|holds|
288,honor,Verb,|honored|honored|honoring|honors|
289,hope,Verb,|hoped|hoped|hoping|hopes|
290,hover,Verb,|hovered|hovered|hovering|hovers|
291,hug,Verb,|hugged|hugged|hugging|hugs|
292,hunt,Verb,|hunted|hunted|hunting|hunts|
293,hurt,Verb,|hurt|hurt|hurting|hurts|
294,ignore,Verb,|ignored|ignored|ignoring|ignores|
295,imagine,Verb,|imagined|imagined|imagining|imagines|
296,improve,Verb,|improved|improved|improving|improves|
297,include,Verb,|included|included|including|includes|
298,increase,Verb,|increased|increased|increasing|increases|
299,influence,Verb,|influenced|influenced|influencing|influences|
300,inherit,Verb,|inherited|inherited|inheriting|inherits|
301,injure,Verb,|injured|injured|injuring|injures|
302,insist,Verb,|insisted|insisted|insisting|insists|
303,inspect,Verb,|inspected|inspected|inspecting|inspects|
304,inspire,Verb,|inspired|inspired|inspiring|inspires|
305,instruct,Verb,|instructed|instructed|instructing|instructs|
306,insult,Verb,|insulted|insulted|insulting|insults|
307,introduce,Verb,|introduced|introduced|introducing|introduces|
308,invade,Verb,|invaded|invaded|invading|invades|
309,invite,Verb,|invited|invited|inviting|invites|
310,join,Verb,|joined|joined|joining|joins|
311,judge,Verb,|judged|judged|judging|judges|
312,jump,Verb,|jumped|jumped|jumping|jumps|
313,jump down,Verb,|jumped|jumped|jumping|jumps|
314,keep,Verb,|kept|kept|keeping|keeps|
315,kick,Verb,|kicked|kicked|kicking|kicks|
316,kidnap,Verb,|kidnapped|kidnapped|kidnapping|kidnaps|
317,kill,Verb,|killed|killed|killing|kills|
318,kiss,Verb,|kissed|kissed|kissing|kisses|
319,kneel,Verb,|knelt|knelt|kneeling|kneels|
320,knock,Verb,|knocked|knocked|knocking|knocks|
321,knock down,Verb,|knocked|knocked|knocking|knocks|
322,knock over,Verb,|knocked|knocked|knocking|knocks|
323,know,Verb,|knew|known|knowing|knows|
324,lack,Verb,|lacked|lacked|lacking|lacks|
325,laugh,Verb,|laughed|laughed|laughing|laughs|
326,lay,Verb,|laid|laid|laying|lays|
327,lead,Verb,|led|led|leading|leads|
328,lean,Verb,|leaned|leaned|leaning|leans|
329,learn,Verb,|learned|learned|learning|learns|
330,learn,Verb,|learned|learned|learning|learns|
331,leave,Verb,|left|left|leaving|leaves|
332,lend,Verb,|lent|lent|lending|lends|
333,let,Verb,|let|let|letting|lets|
334,let go,Verb,|let|let|letting|lets|
335,lick,Verb,|licked|licked|licking|licks|
336,lie,Verb,|lied|lied|lying|lies|
337,lie,Verb,|lay|lain|lying|lies|
338,lie down,Verb,|lay|lain|lying|lies|
339,lift,Verb,|lifted|lifted|lifting|lifts|
340,light,Verb,|lit|lit|lighting|lights|
341,like,Verb,|liked|liked|liking|likes|
342,limp,Verb,|limped|limped|limping|limps|
343,listen,Verb,|listened|listened|listening|listens|
344,live,Verb,|lived|lived|living|lives|
345,loan,Verb,|loaned|loaned|loaning|loans|
346,lock,Verb,|locked|locked|locking|locks|
347,long,Verb,|longed|longed|longing|longs|
348,look,Verb,|looked|looked|looking|looks|
349,look like,Verb,|looked|looked|looking|looks|
350,look up,Verb,|looked|looked|looking|looks|
351,lose,Verb,|lost|lost|losing|loses|
352,love,Verb,|loved|loved|loving|loves|
353,low,Verb,|lowed|lowed|lowing|lows|
354,lower,Verb,|lowered|lowered|lowering|lowers|
355,lust,Verb,|lusted|lusted|lusting|lusts|
356,make,Verb,|made|made|making|makes|
357,make up,Verb,|made|made|making|makes|
358,manage,Verb,|managed|managed|managing|manages|
359,march,Verb,|marched|marched|marching|marches|
360,mark,Verb,|marked|marked|marking|marks|
361,marry,Verb,|married|married|marrying|marries|
362,mate,Verb,|mated|mated|mating|mates|
363,mean,Verb,|meant|meant|meaning|means|
364,measure,Verb,|measured|measured|measuring|measures|
365,meditate,Verb,|meditated|meditated|meditating|meditates|
366,meet,Verb,|met|met|meeting|meets|
367,melt,Verb,|melted|melted|melting|melts|
368,menstruate,Verb,|menstruated|menstruated|menstruating|menstruates|
369,miss,Verb,|missed|missed|missing|misses|
370,mix,Verb,|mixed|mixed|mixing|mixes|
371,mock,Verb,|mocked|mocked|mocking|mocks|
372,molest,Verb,|molested|molested|molesting|molests|
373,mourn,Verb,|mourned|mourned|mourning|mourns|
374,move,Verb,|moved|moved|moving|moves|
375,move aside,Verb,|moved|moved|moving|moves|
376,multiply,Verb,|multiplied|multiplied|multiplying|multiplies|
377,murder,Verb,|murdered|murdered|murdering|murders|
378,name,Verb,|named|named|naming|names|
379,need,Verb,|needed|needed|needing|needs|
380,notice,Verb,|noticed|noticed|noticing|notices|
381,nurse,Verb,|nursed|nursed|nursing|nurses|
382,obey,Verb,|obeyed|obeyed|obeying|obeys|
383,obtain,Verb,|obtained|obtained|obtaining|obtains|
384,offend,Verb,|offended|offended|offending|offends|
385,offer,Verb,|offered|offered|offering|offers|
386,open,Verb,|opened|opened|opening|opens|
387,oppose,Verb,|opposed|opposed|opposing|opposes|
388,order,Verb,|ordered|ordered|ordering|orders|
389,overflow,Verb,|overflowed|overflowed|overflowing|overflows|
390,overlay,Verb,|overlayed|overlayed|overlaying|overlays|
391,oversee,Verb,|oversaw|overseen|overseeing|oversees|
392,owe,Verb,|owed|owed|owing|owes|
393,own,Verb,|owned|owned|owning|owns|
394,paint,Verb,|painted|painted|painting|paints|
395,pass,Verb,|passed|passed|passing|passes|
396,pay,Verb,|paid|paid|paying|pays|
397,perform,Verb,|performed|performed|performing|performs|
398,perish,Verb,|perished|perished|perishing|perishes|
399,persecute,Verb,|persecuted|persecuted|persecuting|persecutes|
400,persuade,Verb,|persuaded|persuaded|persuading|persuades|
401,pick up,Verb,|picked|picked|picking|picks|
402,pick,Verb,|picked|picked|picking|picks|
403,pierce,Verb,|pierced|pierced|piercing|pierces|
404,plan,Verb,|planned|planned|planning|plans|
405,plant,Verb,|planted|planted|planting|plants|
406,play,Verb,|played|played|playing|plays|
407,plead,Verb,|pleaded|pleaded|pleading|pleads|
408,please,Verb,|pleased|pleased|pleasing|pleases|
409,plot,Verb,|plotted|plotted|plotting|plots|
410,plow,Verb,|plowed|plowed|plowing|plows|
411,point,Verb,|pointed|pointed|pointing|points|
412,possess,Verb,|possessed|possessed|possessing|possesses|
413,pour,Verb,|poured|poured|pouring|pours|
414,pour out,Verb,|poured|poured|pouring|pours|
415,practice,Verb,|practiced|practiced|practicing|practices|
416,praise,Verb,|praised|praised|praising|praises|
417,pray,Verb,|prayed|prayed|praying|prays|
418,preach,Verb,|preached|preached|preaching|preaches|
419,predict,Verb,|predicted|predicted|predicting|predicts|
420,prepare,Verb,|prepared|prepared|preparing|prepares|
421,preserve,Verb,|preserved|preserved|preserving|preserves|
422,press,Verb,|pressed|pressed|pressing|presses|
423,pretend,Verb,|pretended|pretended|pretending|pretends|
424,prevent,Verb,|prevented|prevented|preventing|prevents|
425,proclaim,Verb,|proclaimed|proclaimed|proclaiming|proclaims|
426,produce,Verb,|produced|produced|producing|produces|
427,promise,Verb,|promised|promised|promising|promises|
428,prophesy,Verb,|prophesied|prophesied|prophesying|prophesies|
429,prosper,Verb,|prospered|prospered|prospering|prospers|
430,protect,Verb,|protected|protected|protecting|protects|
431,prove,Verb,|proved|proven|proving|proves|
432,provide,Verb,|provided|provided|providing|provides|
433,pull,Verb,|pulled|pulled|pulling|pulls|
434,pull off,Verb,|pulled|pulled|pulling|pulls|
435,pull out,Verb,|pulled|pulled|pulling|pulls|
436,pull out of,Verb,|pulled|pulled|pulling|pulls|
437,punish,Verb,|punished|punished|punishing|punishes|
438,purify,Verb,|purified|purified|purifying|purifies|
439,pursue,Verb,|pursued|pursued|pursuing|pursues|
440,push,Verb,|pushed|pushed|pushing|pushes|
441,push away,Verb,|pushed|pushed|pushing|pushes|
442,put,Verb,|put|put|putting|puts|
443,put down,Verb,|put|put|putting|puts|
444,put on,Verb,|put|put|putting|puts|
445,quarrel,Verb,|quarrelled|quarrelled|quarrelling|quarrels|
446,race,Verb,|raced|raced|racing|races|
447,raid,Verb,|raided|raided|raiding|raids|
448,rain,Verb,|rained|rained|raining|rains|
449,raise,Verb,|raised|raised|raising|raises|
450,rape,Verb,|raped|raped|raping|rapes|
451,reach,Verb,|reached|reached|reaching|reaches|
452,reach out,Verb,|reached|reached|reaching|reaches|
453,read,Verb,|read|read|reading|reads|
454,realize,Verb,|realized|realized|realizing|realizes|
455,rebel,Verb,|rebelled|rebelled|rebelling|rebels|
456,rebuke,Verb,|rebuked|rebuked|rebuking|rebukes|
457,recede,Verb,|receded|receded|receding|recedes|
458,receive,Verb,|received|received|receiving|receives|
459,recline,Verb,|reclined|reclined|reclining|reclines|
460,recognize,Verb,|recognized|recognized|recognizing|recognizes|
461,reconcile,Verb,|reconciled|reconciled|reconciling|reconciles|
462,redeem,Verb,|redeemed|redeemed|redeeming|redeems|
463,refuse,Verb,|refused|refused|refusing|refuses|
464,regret,Verb,|regretted|regretted|regretting|regrets|
465,reign,Verb,|reigned|reigned|reigning|reigns|
466,reject,Verb,|rejected|rejected|rejecting|rejects|
467,rejoice,Verb,|rejoiced|rejoiced|rejoicing|rejoices|
468,release,Verb,|released|released|releasing|releases|
469,remember,Verb,|remembered|remembered|remembering|remembers|
470,remind,Verb,|reminded|reminded|reminding|reminds|
471,rent,Verb,|rented|rented|renting|rents|
472,repair,Verb,|repaired|repaired|repairing|repairs|
473,repeat,Verb,|repeated|repeated|repeating|repeats|
474,repent,Verb,|repented|repented|repenting|repents|
475,replace,Verb,|replaced|replaced|replacing|replaces|
476,reply,Verb,|replied|replied|replying|replies|
477,report,Verb,|reported|reported|reporting|reports|
478,represent,Verb,|represented|represented|representing|represents|
479,require,Verb,|required|required|requiring|requires|
480,rescue,Verb,|rescued|rescued|rescuing|rescues|
481,respect,Verb,|respected|respected|respecting|respects|
482,rest,Verb,|rested|rested|resting|rests|
483,restore,Verb,|restored|restored|restoring|restores|
484,retreat,Verb,|retreated|retreated|retreating|retreats|
485,return,Verb,|returned|returned|returning|returns|
486,reveal,Verb,|revealed|revealed|revealing|reveals|
487,reward,Verb,|rewarded|rewarded|rewarding|rewards|
488,ride,Verb,|rode|ridden|riding|rides|
489,rise,Verb,|rose|risen|rising|rises|
490,roar,Verb,|roared|roared|roaring|roars|
491,roast,Verb,|roasted|roasted|roasting|roasts|
492,roll,Verb,|rolled|rolled|rolling|rolls|
493,roll up,Verb,|rolled|rolled|rolling|rolls|
494,row,Verb,|rowed|rowed|rowing|rows|
495,rub,Verb,|rubbed|rubbed|rubbing|rubs|
496,ruin,Verb,|ruined|ruined|ruining|ruins|
497,rule,Verb,|ruled|ruled|ruling|rules|
498,run out,Verb,|ran|run|running|runs|
499,run,Verb,|ran|run|running|runs|
500,run away,Verb,|ran|run|running|runs|
501,run down,Verb,|ran|run|running|runs|
502,rush,Verb,|rushed|rushed|rushing|rushes|
503,sacrifice,Verb,|sacrificed|sacrificed|sacrificing|sacrifices|
504,sail,Verb,|sailed|sailed|sailing|sails|
505,satisfy,Verb,|satisfied|satisfied|satisfying|satisfies|
506,save,Verb,|saved|saved|saving|saves|
507,say,Verb,|said|said|saying|says|
508,scare,Verb,|scared|scared|scaring|scares|
509,scatter,Verb,|scattered|scattered|scattering|scatters|
510,scold,Verb,|scolded|scolded|scolding|scolds|
511,scorn,Verb,|scorned|scorned|scorning|scorns|
512,scout,Verb,|scouted|scouted|scouting|scouts|
513,scream,Verb,|screamed|screamed|screaming|screams|
514,seal,Verb,|sealed|sealed|sealing|seals|
515,search,Verb,|searched|searched|searching|searches|
516,seduce,Verb,|seduced|seduced|seducing|seduces|
517,see,Verb,|saw|seen|seeing|sees|
518,seek,Verb,|sought|sought|seeking|seeks|
519,seem,Verb,|seemed|seemed|seeming|seems|
520,seize,Verb,|seized|seized|seizing|seizes|
521,sell,Verb,|sold|sold|selling|sells|
522,send,Verb,|sent|sent|sending|sends|
523,separate,Verb,|separated|separated|separating|separates|
524,serve,Verb,|served|served|serving|serves|
525,set,Verb,|set|set|setting|sets|
526,set up,Verb,|set|set|setting|sets|
527,sew,Verb,|sewed|sewn|sewing|sews|
528,shake,Verb,|shook|shaken|shaking|shakes|
529,share,Verb,|shared|shared|sharing|shares|
530,shave,Verb,|shaved|shaved|shaving|shaves|
531,shear,Verb,|sheared|sheared|shearing|shears|
532,shine,Verb,|shined|shined|shining|shines|
533,shoot,Verb,|shot|shot|shooting|shoots|
534,shout,Verb,|shouted|shouted|shouting|shouts|
535,show,Verb,|showed|shown|showing|shows|
536,sigh,Verb,|sighed|sighed|sighing|sighs|
537,sign,Verb,|signed|signed|signing|signs|
538,sin,Verb,|sinned|sinned|sinning|sins|
539,sing,Verb,|sang|sung|singing|sings|
540,sink,Verb,|sank|sunk|sinking|sinks|
541,sit,Verb,|sat|sat|sitting|sits|
542,sit down,Verb,|sat|sat|sitting|sits|
543,sit up,Verb,|sat|sat|sitting|sits|
544,slander,Verb,|slandered|slandered|slandering|slanders|
545,slaughter,Verb,|slaughtered|slaughtered|slaughtering|slaughters|
546,sleep,Verb,|slept|slept|sleeping|sleeps|
547,sling,Verb,|slung|slung|slinging|slings|
548,slip,Verb,|slipped|slipped|slipping|slips|
549,smell,Verb,|smelled|smelled|smelling|smells|
550,smile,Verb,|smiled|smiled|smiling|smiles|
